unique_id	gene	category	length	cluster
B046312	ENSG00000102871	NIC	343	B046312
B048684	ENSG00000102871	NNC	332	B063666
B067502	ENSG00000160714	FSM	253	B067502
B055742	ENSG00000160714	NIC	300	B055742
B065591	ENSG00000160714	NNC	261	B065591
B065930	ENSG00000174306	FSM	259	B066824
B052284	ENSG00000174306	NIC	315	B052284
B044703	ENSG00000174306	NNC	352	B044703
B085950	ENSG00000011304	FSM	190	B081800
B053648	ENSG00000011304	NIC	309	B053648
B079661	ENSG00000011304	NNC	211	B079661
B019223	ENSG00000180488	FSM	553	B020381
B074107	ENSG00000180488	NIC	230	B074107
B047282	ENSG00000180488	NNC	339	B047282
B078695	ENSG00000075856	FSM	214	B078695
B064600	ENSG00000075856	NIC	264	B068363
B107550	ENSG00000075856	NNC	118	B107550
B045144	ENSG00000166135	FSM	349	B052342
B091079	ENSG00000166135	NIC	174	B091079
B056863	ENSG00000166135	NNC	296	B070579
B039039	ENSG00000106692	FSM	384	B032117
B062281	ENSG00000106692	NIC	273	B062281
B061684	ENSG00000106692	NNC	276	B061684
B098416	ENSG00000061936	FSM	149	B100266
B060811	ENSG00000061936	NIC	279	B060811
B051869	ENSG00000061936	NNC	317	B051869
B010108	ENSG00000002822	FSM	718	B012160
B043586	ENSG00000002822	NIC	358	B048751
B053916	ENSG00000002822	NNC	308	B053916
B052441	ENSG00000152076	FSM	314	B043223
B068425	ENSG00000152076	NIC	250	B074061
B053734	ENSG00000152076	NNC	309	B043223
B015999	ENSG00000102996	FSM	600	B015999
B031628	ENSG00000102996	NIC	434	B031628
B064757	ENSG00000102996	NNC	264	B064757
B055431	ENSG00000152795	FSM	301	B050460
B062846	ENSG00000152795	NIC	271	B070069
B068756	ENSG00000152795	NNC	249	B068756
B097834	ENSG00000064199	FSM	151	B106285
B114242	ENSG00000064199	NIC	94	B114242
B110725	ENSG00000064199	NNC	107	B110726
B005208	ENSG00000013364	FSM	893	B008055
B039995	ENSG00000013364	NIC	378	B039995
B018106	ENSG00000013364	NNC	569	B025325
B058011	ENSG00000129244	FSM	290	B069237
B055996	ENSG00000129244	NIC	299	B069237
B047666	ENSG00000129244	NNC	337	B047666
B035924	ENSG00000121774	FSM	404	B038631
B053876	ENSG00000121774	NIC	308	B053876
B063230	ENSG00000121774	NNC	270	B063230
B078123	ENSG00000133612	FSM	216	B078123
B063333	ENSG00000133612	NIC	269	B078123
B056581	ENSG00000133612	NNC	297	B056581
B099042	ENSG00000275778	FSM	147	B099042
B098500	ENSG00000275778	NIC	149	B098500
B073566	ENSG00000275778	NNC	232	B073566
B044276	ENSG00000165915	FSM	354	B049596
B067872	ENSG00000165915	NIC	252	B074686
B109086	ENSG00000165915	NNC	113	B109086
B070292	ENSG00000118412	FSM	243	B083819
B100085	ENSG00000118412	NIC	144	B101059
B083982	ENSG00000118412	NNC	197	B083982
B028167	ENSG00000073169	FSM	461	B028167
B042113	ENSG00000073169	NIC	366	B044200
B087365	ENSG00000073169	NNC	186	B094701
B060021	ENSG00000175634	FSM	282	B060021
B049737	ENSG00000175634	NIC	327	B049737
B066893	ENSG00000175634	NNC	256	B066893
B056874	ENSG00000149922	FSM	295	B059883
B074906	ENSG00000149922	NIC	227	B074906
B059883	ENSG00000149922	NNC	283	B059883
B048602	ENSG00000107960	FSM	332	B049565
B065758	ENSG00000107960	NIC	260	B065758
B049565	ENSG00000107960	NNC	328	B049565
B079496	ENSG00000099910	FSM	211	B079496
B049055	ENSG00000099910	NIC	330	B049055
B052856	ENSG00000099910	NNC	313	B052856
B096950	ENSG00000145247	FSM	154	B096950
B112087	ENSG00000145247	NIC	102	B114751
B105620	ENSG00000145247	NNC	125	B105620
B026601	ENSG00000146433	FSM	475	B026601
B059147	ENSG00000146433	NIC	286	B072670
B092770	ENSG00000146433	NNC	169	B092770
B096650	ENSG00000063245	FSM	155	B104826
B046783	ENSG00000063245	NIC	341	B046783
B023177	ENSG00000063245	NNC	509	B019485
B098180	ENSG00000291153	FSM	150	B099520
B088238	ENSG00000291153	NIC	183	B093527
B081604	ENSG00000291153	NNC	205	B081604
B054211	ENSG00000100604	FSM	306	B042136
B073458	ENSG00000100604	NIC	232	B073458
B042819	ENSG00000100604	NNC	362	B042136
B041301	ENSG00000035664	FSM	370	B041301
B052024	ENSG00000035664	NIC	316	B055230
B057234	ENSG00000035664	NNC	294	B057234
B041324	ENSG00000123684	FSM	370	B047527
B066286	ENSG00000123684	NIC	258	B066286
B064524	ENSG00000123684	NNC	265	B064524
B026839	ENSG00000090054	FSM	473	B030725
B060320	ENSG00000090054	NIC	281	B060320
B062666	ENSG00000090054	NNC	272	B062666
B099646	ENSG00000173726	FSM	145	B099646
B112094	ENSG00000173726	NIC	102	B112094
B107585	ENSG00000173726	NNC	118	B107585
B016917	ENSG00000148584	FSM	586	B021318
B054769	ENSG00000148584	NIC	304	B054769
B055166	ENSG00000148584	NNC	303	B055166
B022943	ENSG00000111834	FSM	511	B022943
B058601	ENSG00000111834	NIC	288	B068966
B052371	ENSG00000111834	NNC	315	B052371
B104004	ENSG00000178607	FSM	130	B104004
B050318	ENSG00000178607	NIC	324	B050318
B054619	ENSG00000178607	NNC	305	B054619
B002312	ENSG00000120278	FSM	1115	B002312
B079582	ENSG00000120278	NIC	211	B079582
B059437	ENSG00000120278	NNC	285	B063170
B055890	ENSG00000126457	FSM	299	B055890
B044996	ENSG00000126457	NIC	350	B045628
B080562	ENSG00000126457	NNC	208	B086994
B057114	ENSG00000172062	FSM	294	B065168
B113714	ENSG00000172062	NIC	96	B113714
B105862	ENSG00000172062	NNC	124	B105862
B073153	ENSG00000006118	FSM	233	B073153
B039855	ENSG00000006118	NIC	379	B045480
B047276	ENSG00000006118	NNC	339	B047276
B080109	ENSG00000133401	FSM	209	B090816
B039071	ENSG00000133401	NIC	384	B039071
B076307	ENSG00000133401	NNC	223	B084811
B099671	ENSG00000130758	FSM	145	B099671
B094324	ENSG00000130758	NIC	163	B094324
B052578	ENSG00000130758	NNC	314	B052578
B092789	ENSG00000183283	FSM	168	B098309
B087552	ENSG00000183283	NIC	185	B087552
B096875	ENSG00000183283	NNC	155	B096875
B081033	ENSG00000006451	FSM	206	B081015
B075585	ENSG00000006451	NIC	225	B075585
B081911	ENSG00000006451	NNC	204	B081911
B031329	ENSG00000030582	FSM	436	B031329
B018342	ENSG00000030582	NIC	565	B018342
B037203	ENSG00000030582	NNC	396	B031329
B044936	ENSG00000116151	FSM	350	B049917
B081374	ENSG00000116151	NIC	205	B088793
B081568	ENSG00000116151	NNC	205	B089099
B057568	ENSG00000137806	FSM	292	B065358
B064391	ENSG00000137806	NIC	265	B064391
B096220	ENSG00000137806	NNC	157	B096220
B070270	ENSG00000135587	FSM	243	B080584
B059376	ENSG00000135587	NIC	285	B059376
B051669	ENSG00000135587	NNC	318	B042290
B083789	ENSG00000112812	FSM	197	B094798
B090055	ENSG00000112812	NIC	177	B098548
B059475	ENSG00000112812	NNC	285	B059475
B111736	ENSG00000250802	FSM	103	B114613
B112088	ENSG00000250802	NIC	102	B114613
B102572	ENSG00000250802	NNC	136	B102572
B021185	ENSG00000115486	FSM	530	B020925
B057867	ENSG00000115486	NIC	291	B058381
B089226	ENSG00000115486	NNC	180	B089226
B044226	ENSG00000174197	FSM	354	B044226
B021734	ENSG00000174197	NIC	524	B021734
B034524	ENSG00000174197	NNC	414	B034524
B024413	ENSG00000107758	FSM	496	B024413
B074367	ENSG00000107758	NIC	229	B074367
B065900	ENSG00000107758	NNC	260	B066125
B060732	ENSG00000163754	FSM	279	B068492
B058889	ENSG00000163754	NIC	287	B058889
B086806	ENSG00000163754	NNC	188	B086806
B020821	ENSG00000133424	FSM	534	B020636
B032880	ENSG00000133424	NIC	425	B032880
B057486	ENSG00000133424	NNC	293	B057486
B036205	ENSG00000167785	FSM	402	B048818
B048818	ENSG00000167785	NIC	331	B048818
B089848	ENSG00000167785	NNC	178	B100411
B006362	ENSG00000157426	FSM	841	B006362
B031508	ENSG00000157426	NIC	435	B031508
B065001	ENSG00000157426	NNC	263	B065001
B061974	ENSG00000180998	FSM	274	B066192
B047421	ENSG00000180998	NIC	338	B047421
B085526	ENSG00000180998	NNC	192	B086423
B050080	ENSG00000179091	FSM	325	B064041
B058104	ENSG00000179091	NIC	290	B067584
B043843	ENSG00000179091	NNC	357	B043843
B046266	ENSG00000142039	FSM	343	B060911
B061004	ENSG00000142039	NIC	278	B060911
B053730	ENSG00000142039	NNC	309	B053730
B002650	ENSG00000013503	FSM	1075	B003692
B101219	ENSG00000013503	NIC	140	B101219
B055292	ENSG00000013503	NNC	302	B055292
B057803	ENSG00000166783	FSM	291	B057803
B080122	ENSG00000166783	NIC	209	B080510
B024031	ENSG00000166783	NNC	500	B024031
B057838	ENSG00000165406	FSM	291	B062074
B082609	ENSG00000165406	NIC	201	B082609
B083354	ENSG00000165406	NNC	199	B083354
B039422	ENSG00000166165	FSM	381	B040334
B052999	ENSG00000166165	NIC	312	B040334
B058460	ENSG00000166165	NNC	289	B058460
B071439	ENSG00000086544	FSM	239	B071439
B079559	ENSG00000086544	NIC	211	B079559
B054816	ENSG00000086544	NNC	304	B054816
B053981	ENSG00000133106	FSM	307	B061746
B097610	ENSG00000133106	NIC	152	B097610
B069581	ENSG00000133106	NNC	246	B069581
B048784	ENSG00000170234	FSM	331	B055000
B021831	ENSG00000170234	NIC	523	B022069
B072484	ENSG00000170234	NNC	236	B072484
B032239	ENSG00000119899	FSM	429	B032239
B043399	ENSG00000119899	NIC	359	B032239
B056291	ENSG00000119899	NNC	298	B059688
B044938	ENSG00000088451	FSM	350	B056251
B085078	ENSG00000088451	NIC	193	B085078
B082657	ENSG00000088451	NNC	201	B092324
B090314	ENSG00000214021	FSM	176	B090314
B067892	ENSG00000214021	NIC	252	B067892
B085842	ENSG00000214021	NNC	191	B089924
B053590	ENSG00000136104	FSM	309	B067125
B104130	ENSG00000136104	NIC	130	B104130
B054376	ENSG00000136104	NNC	306	B067125
B040145	ENSG00000047849	FSM	377	B040145
B002336	ENSG00000047849	NIC	1113	B004355
B004355	ENSG00000047849	NNC	941	B004355
B078680	ENSG00000158806	FSM	214	B086518
B090108	ENSG00000158806	NIC	177	B090108
B112455	ENSG00000158806	NNC	101	B112455
B091874	ENSG00000147121	FSM	171	B093401
B113191	ENSG00000147121	NIC	98	B113191
B082463	ENSG00000147121	NNC	202	B093401
B111655	ENSG00000066084	FSM	103	B111655
B053169	ENSG00000066084	NIC	311	B051843
B103392	ENSG00000066084	NNC	133	B103392
B005968	ENSG00000160633	FSM	858	B006240
B006240	ENSG00000160633	NIC	847	B006240
B047091	ENSG00000160633	NNC	340	B047091
B056620	ENSG00000160688	FSM	296	B057106
B043758	ENSG00000160688	NIC	357	B043311
B045633	ENSG00000160688	NNC	347	B051113
B066978	ENSG00000132879	FSM	255	B073074
B104082	ENSG00000132879	NIC	130	B104082
B043838	ENSG00000132879	NNC	357	B043838
B070886	ENSG00000154027	FSM	241	B070886
B024214	ENSG00000154027	NIC	498	B024214
B088361	ENSG00000154027	NNC	183	B088361
B050883	ENSG00000248905	FSM	321	B050883
B047171	ENSG00000248905	NIC	339	B047171
B113765	ENSG00000248905	NNC	96	B113765
B025521	ENSG00000115295	FSM	485	B025926
B072636	ENSG00000115295	NIC	235	B072636
B055779	ENSG00000115295	NNC	300	B055779
B015020	ENSG00000176293	FSM	616	B015310
B026218	ENSG00000176293	NIC	479	B029717
B074217	ENSG00000176293	NNC	230	B074217
B056152	ENSG00000169100	FSM	298	B070468
B113189	ENSG00000169100	NIC	98	B113189
B087466	ENSG00000169100	NNC	186	B097522
B028065	ENSG00000152779	FSM	462	B022457
B060557	ENSG00000152779	NIC	280	B060557
B036939	ENSG00000152779	NNC	398	B036939
B021982	ENSG00000125319	FSM	521	B017951
B088483	ENSG00000125319	NIC	182	B088483
B040415	ENSG00000125319	NNC	376	B040415
B103483	ENSG00000149016	FSM	132	B103483
B064129	ENSG00000149016	NIC	266	B064129
B054371	ENSG00000149016	NNC	306	B054371
B007413	ENSG00000145390	FSM	800	B011584
B086695	ENSG00000145390	NIC	188	B086695
B025372	ENSG00000145390	NNC	487	B025372
B052209	ENSG00000215883	FSM	315	B060212
B068694	ENSG00000215883	NIC	249	B068694
B080548	ENSG00000215883	NNC	208	B089206
B089378	ENSG00000135365	FSM	179	B096677
B018356	ENSG00000135365	NIC	565	B018356
B076024	ENSG00000135365	NNC	224	B076024
B094568	ENSG00000114541	FSM	162	B098713
B017801	ENSG00000114541	NIC	573	B013429
B110743	ENSG00000114541	NNC	107	B110743
B089042	ENSG00000197223	FSM	180	B096012
B107481	ENSG00000197223	NIC	118	B111293
B087046	ENSG00000197223	NNC	187	B087046
B056596	ENSG00000167553	FSM	296	B056886
B034442	ENSG00000167553	NIC	414	B040669
B049348	ENSG00000167553	NNC	329	B049348
B034295	ENSG00000165660	FSM	415	B035730
B053213	ENSG00000165660	NIC	311	B053213
B068568	ENSG00000165660	NNC	250	B068568
B062489	ENSG00000243660	FSM	272	B070278
B090389	ENSG00000243660	NIC	176	B090389
B095061	ENSG00000243660	NNC	161	B095061
B015560	ENSG00000166478	FSM	607	B018007
B096472	ENSG00000166478	NIC	156	B096472
B081623	ENSG00000166478	NNC	205	B081623
B050496	ENSG00000197872	FSM	323	B054851
B043533	ENSG00000197872	NIC	358	B043533
B080017	ENSG00000197872	NNC	210	B080017
B088716	ENSG00000073417	FSM	181	B088716
B043181	ENSG00000073417	NIC	360	B029642
B013931	ENSG00000073417	NNC	635	B008906
B072577	ENSG00000149599	FSM	235	B074754
B068109	ENSG00000149599	NIC	251	B068109
B066375	ENSG00000149599	NNC	258	B066375
B066747	ENSG00000108424	FSM	256	B066747
B051200	ENSG00000108424	NIC	320	B063298
B038342	ENSG00000108424	NNC	389	B038342
B066995	ENSG00000142765	FSM	255	B066995
B065197	ENSG00000142765	NIC	262	B065197
B020573	ENSG00000142765	NNC	538	B020573
B041835	ENSG00000040531	FSM	367	B044189
B065976	ENSG00000040531	NIC	259	B076940
B055770	ENSG00000040531	NNC	300	B059402
B081647	ENSG00000133243	FSM	204	B081647
B060818	ENSG00000133243	NIC	279	B060818
B055311	ENSG00000133243	NNC	302	B055311
B036383	ENSG00000100473	FSM	401	B033930
B071177	ENSG00000100473	NIC	240	B077592
B020059	ENSG00000100473	NNC	544	B020059
B096039	ENSG00000100764	FSM	157	B096039
B050356	ENSG00000100764	NIC	324	B041831
B061409	ENSG00000100764	NNC	277	B064479
B113647	ENSG00000090530	FSM	96	B113647
B061566	ENSG00000090530	NIC	276	B061566
B061376	ENSG00000090530	NNC	277	B061376
B091818	ENSG00000183735	FSM	171	B091818
B044805	ENSG00000183735	NIC	351	B044805
B052102	ENSG00000183735	NNC	316	B052102
B036214	ENSG00000064999	FSM	402	B036214
B103872	ENSG00000064999	NIC	131	B103872
B085563	ENSG00000064999	NNC	192	B085563
B036713	ENSG00000148399	FSM	399	B036713
B056737	ENSG00000148399	NIC	296	B056737
B060453	ENSG00000148399	NNC	281	B060453
B089673	ENSG00000038358	FSM	178	B089673
B059807	ENSG00000038358	NIC	283	B073057
B075393	ENSG00000038358	NNC	226	B075393
B005319	ENSG00000164078	FSM	888	B005319
B046604	ENSG00000164078	NIC	342	B046604
B080966	ENSG00000164078	NNC	207	B080966
B002774	ENSG00000056586	FSM	1064	B003456
B022858	ENSG00000056586	NIC	512	B022858
B045076	ENSG00000056586	NNC	350	B045076
B052009	ENSG00000187741	FSM	316	B052009
B080201	ENSG00000187741	NIC	209	B087302
B058223	ENSG00000187741	NNC	290	B058223
B084075	ENSG00000118160	FSM	196	B094004
B051372	ENSG00000118160	NIC	319	B051372
B035841	ENSG00000118160	NNC	405	B035841
B109722	ENSG00000057935	FSM	110	B109722
B061055	ENSG00000057935	NIC	278	B061055
B101399	ENSG00000057935	NNC	140	B101399
B005168	ENSG00000101577	FSM	896	B005275
B065206	ENSG00000101577	NIC	262	B065206
B036282	ENSG00000101577	NNC	402	B036282
B053549	ENSG00000116198	FSM	309	B061407
B055272	ENSG00000116198	NIC	302	B055272
B043954	ENSG00000116198	NNC	356	B043954
B021102	ENSG00000090674	FSM	531	B026782
B066263	ENSG00000090674	NIC	258	B066263
B075013	ENSG00000090674	NNC	227	B077365
B007548	ENSG00000163848	FSM	794	B012360
B012360	ENSG00000163848	NIC	667	B012360
B048744	ENSG00000163848	NNC	332	B048744
B063027	ENSG00000079150	FSM	270	B076353
B091306	ENSG00000079150	NIC	173	B091306
B091777	ENSG00000079150	NNC	172	B091777
B051504	ENSG00000139182	FSM	318	B051504
B066521	ENSG00000139182	NIC	257	B066521
B066609	ENSG00000139182	NNC	257	B066609
B049643	ENSG00000122958	FSM	327	B062671
B061342	ENSG00000122958	NIC	277	B061342
B070240	ENSG00000122958	NNC	244	B070240
B090915	ENSG00000101361	FSM	174	B090915
B072965	ENSG00000101361	NIC	234	B072965
B051882	ENSG00000101361	NNC	317	B051882
B024695	ENSG00000076003	FSM	493	B036236
B057636	ENSG00000076003	NIC	292	B057636
B057015	ENSG00000076003	NNC	295	B057015
B084367	ENSG00000141298	FSM	195	B089677
B071846	ENSG00000141298	NIC	238	B079360
B043012	ENSG00000141298	NNC	361	B043012
B023477	ENSG00000198826	FSM	505	B023477
B009181	ENSG00000198826	NIC	743	B009181
B052783	ENSG00000198826	NNC	313	B052783
B087190	ENSG00000028839	FSM	186	B092713
B099172	ENSG00000028839	NIC	147	B104442
B079983	ENSG00000028839	NNC	210	B092713
B018458	ENSG00000180263	FSM	563	B018458
B003540	ENSG00000180263	NIC	1000	B003540
B103607	ENSG00000180263	NNC	132	B103607
B083484	ENSG00000175348	FSM	198	B094169
B097359	ENSG00000175348	NIC	153	B097359
B086168	ENSG00000175348	NNC	190	B096572
B069452	ENSG00000128245	FSM	246	B071192
B106560	ENSG00000128245	NIC	121	B106560
B075939	ENSG00000128245	NNC	224	B087750
B058793	ENSG00000104361	FSM	287	B062176
B052305	ENSG00000104361	NIC	315	B052305
B089581	ENSG00000104361	NNC	179	B089581
B033553	ENSG00000130830	FSM	420	B033736
B047014	ENSG00000130830	NIC	340	B060893
B087719	ENSG00000130830	NNC	185	B087719
B045709	ENSG00000117335	FSM	346	B047195
B065170	ENSG00000117335	NIC	262	B065170
B046880	ENSG00000117335	NNC	341	B047195
B044947	ENSG00000004142	FSM	350	B049887
B056926	ENSG00000004142	NIC	295	B056926
B079426	ENSG00000004142	NNC	212	B079948
B014628	ENSG00000198909	FSM	622	B014628
B056468	ENSG00000198909	NIC	297	B056468
B069039	ENSG00000198909	NNC	248	B069039
B033418	ENSG00000183780	FSM	421	B033922
B082323	ENSG00000183780	NIC	202	B082323
B085853	ENSG00000183780	NNC	191	B085853
B063259	ENSG00000145332	FSM	269	B067041
B044300	ENSG00000145332	NIC	354	B044300
B051300	ENSG00000145332	NNC	320	B051300
B041133	ENSG00000163435	FSM	371	B048830
B061778	ENSG00000163435	NIC	275	B075841
B058428	ENSG00000163435	NNC	289	B048830
B044789	ENSG00000106415	FSM	351	B044789
B072415	ENSG00000106415	NIC	236	B075472
B078840	ENSG00000106415	NNC	214	B078840
B050933	ENSG00000144354	FSM	321	B036586
B050553	ENSG00000144354	NIC	323	B050553
B070211	ENSG00000144354	NNC	244	B070211
B074603	ENSG00000174886	FSM	228	B074603
B093511	ENSG00000174886	NIC	166	B093511
B105323	ENSG00000174886	NNC	126	B105323
B074885	ENSG00000134874	FSM	227	B074885
B059793	ENSG00000134874	NIC	283	B065962
B051427	ENSG00000134874	NNC	319	B051427
B052215	ENSG00000006695	FSM	315	B052215
B053389	ENSG00000006695	NIC	310	B066767
B038975	ENSG00000006695	NNC	385	B038975
B075753	ENSG00000213523	FSM	224	B076546
B094342	ENSG00000213523	NIC	163	B095859
B095094	ENSG00000213523	NNC	161	B095094
B040616	ENSG00000159322	FSM	374	B044487
B043719	ENSG00000159322	NIC	357	B043719
B052785	ENSG00000159322	NNC	313	B052785
B019161	ENSG00000214367	FSM	554	B022312
B052506	ENSG00000214367	NIC	314	B052506
B046650	ENSG00000214367	NNC	342	B046650
B061728	ENSG00000167112	FSM	275	B074879
B054312	ENSG00000167112	NIC	306	B054312
B065611	ENSG00000167112	NNC	261	B076018
B075136	ENSG00000177917	FSM	226	B087357
B099728	ENSG00000177917	NIC	145	B101833
B084267	ENSG00000177917	NNC	196	B087357
B105390	ENSG00000150753	FSM	125	B105390
B060344	ENSG00000150753	NIC	281	B070956
B076540	ENSG00000150753	NNC	222	B076540
B016449	ENSG00000143614	FSM	593	B023668
B054741	ENSG00000143614	NIC	304	B054741
B076532	ENSG00000143614	NNC	222	B076532
B047567	ENSG00000169220	FSM	337	B047567
B045761	ENSG00000169220	NIC	346	B034423
B032906	ENSG00000169220	NNC	425	B025374
B050715	ENSG00000117724	FSM	322	B050715
B048658	ENSG00000117724	NIC	332	B048658
B022822	ENSG00000117724	NNC	513	B023921
B056597	ENSG00000123384	FSM	296	B057563
B058068	ENSG00000123384	NIC	290	B058068
B057758	ENSG00000123384	NNC	292	B057758
B070248	ENSG00000139597	FSM	243	B077970
B078772	ENSG00000139597	NIC	214	B078772
B087031	ENSG00000139597	NNC	187	B087031
B031460	ENSG00000281991	FSM	435	B031460
B096709	ENSG00000281991	NIC	155	B096709
B071381	ENSG00000281991	NNC	240	B071381
B060244	ENSG00000138835	FSM	281	B060244
B084186	ENSG00000138835	NIC	196	B084186
B042372	ENSG00000138835	NNC	365	B042372
B051787	ENSG00000137509	FSM	317	B041491
B048075	ENSG00000137509	NIC	335	B037996
B067114	ENSG00000137509	NNC	255	B067114
B092787	ENSG00000182934	FSM	168	B092787
B072888	ENSG00000182934	NIC	234	B075786
B062076	ENSG00000182934	NNC	274	B068188
B055194	ENSG00000114491	FSM	302	B055194
B051623	ENSG00000114491	NIC	318	B051623
B032936	ENSG00000114491	NNC	425	B026072
B040473	ENSG00000164850	FSM	375	B040473
B111234	ENSG00000164850	NIC	105	B111234
B059438	ENSG00000164850	NNC	285	B059438
B049001	ENSG00000162032	FSM	330	B049001
B063814	ENSG00000162032	NIC	267	B063814
B077469	ENSG00000162032	NNC	219	B082891
B084397	ENSG00000113597	FSM	195	B084397
B057183	ENSG00000113597	NIC	294	B057183
B077734	ENSG00000113597	NNC	218	B077734
B062690	ENSG00000130734	FSM	271	B062690
B078160	ENSG00000130734	NIC	216	B078160
B051022	ENSG00000130734	NNC	321	B051022
B004129	ENSG00000147912	FSM	956	B006305
B054543	ENSG00000147912	NIC	305	B054543
B046438	ENSG00000147912	NNC	343	B046438
B014706	ENSG00000114416	FSM	621	B022820
B072147	ENSG00000114416	NIC	237	B082075
B022820	ENSG00000114416	NNC	513	B022820
B063771	ENSG00000131467	FSM	267	B073699
B081130	ENSG00000131467	NIC	206	B081130
B066362	ENSG00000131467	NNC	258	B073699
B052000	ENSG00000165322	FSM	316	B058140
B113446	ENSG00000165322	NIC	97	B113446
B068769	ENSG00000165322	NNC	249	B072783
B105083	ENSG00000135424	FSM	126	B105083
B011348	ENSG00000135424	NIC	689	B011348
B040705	ENSG00000135424	NNC	374	B040705
B088717	ENSG00000172183	FSM	181	B094837
B092542	ENSG00000172183	NIC	169	B092542
B090448	ENSG00000172183	NNC	176	B090448
B057798	ENSG00000127720	FSM	291	B068841
B055936	ENSG00000127720	NIC	299	B055936
B029191	ENSG00000127720	NNC	453	B022462
B070545	ENSG00000167447	FSM	242	B070545
B071492	ENSG00000167447	NIC	239	B071492
B055135	ENSG00000167447	NNC	303	B055135
B012765	ENSG00000003989	FSM	658	B014230
B060351	ENSG00000003989	NIC	281	B073029
B041285	ENSG00000003989	NNC	371	B041285
B100560	ENSG00000286264	FSM	142	B105822
